run_id,seed,phase,speed_profile,altitude_profile,bs_density_profile,bs_spacing_km,generated_flights,run_duration_s,policy,flight_id,origin,destination,route_length_km,speed_kmh,altitude_m,service,handover_count,radio_handover_successes,radio_handover_failures,service_continuity_successes,service_continuity_failures,ping_pong_events,precache_hits,latency_violations,mean_throughput_mbps,mean_sinr_db,total_interruption_ms,completed,service_handover_count,handover_failure_rate,is_high_speed,is_high_altitude,is_dense
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,4,GimpoHub,IncheonHub,8.25,158.01,450.0,remote_uav_hd_control,12,12,0,0,12,8,0,248,13.66,10.61,1356.82,1,12,0.0,0,0,0
114,11,introduction,low,mid,dense,3.0,31,1800.0,reactive,23,GimpoHub,IncheonHub,8.25,141.15,450.0,remote_uav_hd_control,13,13,0,0,13,8,0,317,11.95,6.26,1354.58,1,13,0.0,0,0,1
70,7,growth,high,high,dense,3.0,31,1800.0,reactive,13,Gangnam,Pangyo,4.47,217.63,600.0,remote_uav_hd_control,12,12,0,0,12,3,0,118,10.64,4.86,1354.33,1,12,0.0,1,1,1
103,7,maturity,high,mid,dense,3.0,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,201.14,450.0,remote_uav_hd_control,40,40,0,2,38,10,2,986,10.16,3.71,1354.0,1,40,0.0,1,0,1
183,11,maturity,low,low,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,144.2,300.0,remote_uav_hd_control,40,40,0,2,38,14,2,1219,10.41,3.22,1354.0,1,40,0.0,0,0,1
191,11,maturity,low,high,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,144.2,600.0,remote_uav_hd_control,40,40,0,2,38,14,2,1386,8.31,-0.31,1354.0,1,40,0.0,0,1,1
132,11,introduction,high,low,sparse,5.5,31,1800.0,reactive,23,GimpoHub,IncheonHub,8.25,217.02,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,188,12.59,9.81,1351.63,1,12,0.0,1,0,0
90,7,maturity,medium,mid,dense,3.0,31,1800.0,reactive,7,GimpoHub,GimpoCity,4.47,178.56,450.0,remote_uav_hd_control,11,11,0,0,11,8,0,136,10.42,4.62,1347.8,1,11,0.0,0,0,1
58,7,growth,medium,high,dense,3.0,31,1800.0,reactive,9,Gangnam,Hanam,9.9,192.0,600.0,remote_uav_hd_control,14,14,0,0,14,8,0,195,15.98,16.2,1347.55,1,14,0.0,1,1,1
54,7,growth,medium,mid,dense,3.0,31,1800.0,reactive,7,Hanam,Gangnam,9.9,190.77,450.0,remote_uav_hd_control,14,14,0,0,14,8,0,199,15.95,17.81,1346.8,1,14,0.0,1,0,1
66,7,growth,high,mid,dense,3.0,31,1800.0,reactive,7,Hanam,Gangnam,9.9,227.57,450.0,remote_uav_hd_control,14,14,0,0,14,8,0,172,15.94,17.98,1342.21,1,14,0.0,1,0,1
87,7,maturity,medium,low,dense,3.0,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,168.12,300.0,remote_uav_hd_control,39,39,0,1,38,9,1,1106,11.08,6.22,1342.0,1,39,0.0,0,0,1
107,7,maturity,high,high,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,214.43,600.0,remote_uav_hd_control,39,39,0,1,38,12,1,1042,6.46,-3.02,1342.0,1,39,0.0,1,1,1
195,11,maturity,medium,low,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,186.3,300.0,remote_uav_hd_control,39,39,0,1,38,13,1,957,10.16,2.85,1342.0,1,39,0.0,1,0,1
199,11,maturity,medium,mid,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,186.3,450.0,remote_uav_hd_control,39,39,0,1,38,13,1,1043,9.0,0.57,1342.0,1,39,0.0,1,0,1
50,7,growth,medium,low,dense,3.0,31,1800.0,reactive,7,Hanam,Gangnam,9.9,190.77,300.0,remote_uav_hd_control,14,14,0,0,14,8,0,199,16.17,20.15,1341.61,1,14,0.0,1,0,1
62,7,growth,high,low,dense,3.0,31,1800.0,reactive,7,Hanam,Gangnam,9.9,227.57,300.0,remote_uav_hd_control,14,14,0,0,14,8,0,168,16.18,20.15,1336.09,1,14,0.0,1,0,1
106,7,maturity,high,high,dense,3.0,31,1800.0,reactive,29,GimpoHub,Goyang,9.22,223.95,600.0,remote_uav_hd_control,13,13,0,0,13,8,0,241,10.19,1.04,1335.39,1,13,0.0,1,1,1
207,11,maturity,high,low,dense,3.0,31,1800.0,proactive,10,IncheonHub,Yongin,38.21,197.0,300.0,remote_uav_hd_control,40,40,0,3,37,8,3,1054,9.33,3.33,1331.0,1,40,0.0,1,0,1
58,7,growth,medium,high,dense,3.0,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,175.29,600.0,remote_uav_hd_control,13,13,0,0,13,7,0,246,11.06,4.12,1330.93,1,13,0.0,0,1,1
95,7,maturity,medium,high,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,179.51,600.0,remote_uav_hd_control,38,38,0,0,38,11,0,1236,6.67,-2.7,1330.0,1,38,0.0,0,1,1
195,11,maturity,medium,low,dense,3.0,31,1800.0,proactive,29,IncheonHub,Yongin,38.21,157.38,300.0,remote_uav_hd_control,38,38,0,0,38,7,0,1267,9.91,4.19,1330.0,1,38,0.0,0,0,1
26,7,introduction,high,low,dense,3.0,31,1800.0,reactive,21,Yeouido,GimpoHub,8.06,195.93,300.0,remote_uav_hd_control,13,13,0,0,13,8,0,249,10.31,4.19,1329.45,1,13,0.0,1,0,1
122,11,introduction,medium,low,dense,3.0,31,1800.0,reactive,16,IncheonHub,GimpoHub,8.25,178.19,300.0,remote_uav_hd_control,11,11,0,0,11,4,0,225,11.95,9.56,1328.9,1,11,0.0,0,0,1
166,11,growth,medium,high,dense,3.0,31,1800.0,reactive,4,GimpoHub,IncheonHub,8.25,158.01,600.0,remote_uav_hd_control,14,14,0,0,14,10,0,254,12.67,5.27,1325.86,1,14,0.0,0,1,1
136,11,introduction,high,mid,sparse,5.5,31,1800.0,reactive,29,GimpoHub,IncheonHub,8.25,193.58,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,214,12.69,9.26,1322.36,1,12,0.0,1,0,0
99,7,maturity,high,low,dense,3.0,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,201.14,300.0,remote_uav_hd_control,39,39,0,2,37,10,2,935,10.92,5.97,1319.0,1,39,0.0,1,0,1
187,11,maturity,low,mid,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,144.2,450.0,remote_uav_hd_control,39,39,0,2,37,13,2,1332,9.31,1.0,1319.0,1,39,0.0,0,0,1
215,11,maturity,high,high,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,218.05,600.0,remote_uav_hd_control,38,38,0,1,37,10,1,867,6.74,-3.1,1307.0,1,38,0.0,1,1,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,13,Yeouido,Jamsil,7.0,141.5,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,281,11.25,5.05,1306.91,1,12,0.0,0,0,0
134,11,introduction,high,low,dense,3.0,31,1800.0,reactive,16,IncheonHub,GimpoHub,8.25,212.89,300.0,remote_uav_hd_control,11,11,0,0,11,5,0,190,11.84,9.35,1304.23,1,11,0.0,1,0,1
98,7,maturity,high,low,dense,3.0,31,1800.0,reactive,29,GimpoHub,Goyang,9.22,223.95,300.0,remote_uav_hd_control,13,13,0,0,13,8,0,188,13.26,10.28,1302.12,1,13,0.0,1,0,1
54,7,growth,medium,mid,dense,3.0,31,1800.0,reactive,9,Gangnam,Hanam,9.9,192.0,450.0,remote_uav_hd_control,14,14,0,0,14,8,0,189,16.29,17.97,1300.07,1,14,0.0,1,0,1
47,7,growth,low,high,dense,3.0,31,1800.0,proactive,6,Pangyo,IncheonHub,30.18,132.84,600.0,remote_uav_hd_control,37,37,0,0,37,16,0,1363,8.49,-0.0,1295.0,1,37,0.0,0,1,1
91,7,maturity,medium,mid,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,179.51,450.0,remote_uav_hd_control,37,37,0,0,37,9,0,1171,7.5,-1.56,1295.0,1,37,0.0,0,0,1
101,7,maturity,high,mid,sparse,5.5,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,201.14,450.0,remote_uav_hd_control,37,37,0,0,37,8,0,856,11.76,5.33,1295.0,1,37,0.0,1,0,0
105,7,maturity,high,high,sparse,5.5,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,201.14,600.0,remote_uav_hd_control,37,37,0,0,37,8,0,900,11.35,4.65,1295.0,1,37,0.0,1,1,0
187,11,maturity,low,mid,dense,3.0,31,1800.0,proactive,22,Pangyo,IncheonHub,30.18,141.15,450.0,remote_uav_hd_control,37,37,0,0,37,10,0,1247,8.17,-0.15,1295.0,1,37,0.0,0,0,1
191,11,maturity,low,high,dense,3.0,31,1800.0,proactive,1,GimpoCity,Pangyo,26.4,128.68,600.0,remote_uav_hd_control,37,37,0,0,37,7,0,1329,5.85,-3.39,1295.0,1,37,0.0,0,1,1
191,11,maturity,low,high,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,141.74,600.0,remote_uav_hd_control,37,37,0,0,37,8,0,1307,7.04,-2.6,1295.0,1,37,0.0,0,1,1
206,11,maturity,high,low,dense,3.0,31,1800.0,reactive,16,Bucheon,Songdo,12.04,210.76,300.0,remote_uav_hd_control,13,13,0,0,13,7,0,171,17.32,19.58,1294.3,1,13,0.0,1,0,1
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,17,Yeouido,Jamsil,7.0,146.6,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,272,11.19,4.83,1292.03,1,12,0.0,0,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,13,Yeouido,Jamsil,7.0,141.5,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,280,11.46,5.77,1285.93,1,12,0.0,0,0,0
210,11,maturity,high,mid,dense,3.0,31,1800.0,reactive,5,GimpoHub,IncheonHub,8.25,213.47,450.0,remote_uav_hd_control,10,10,0,0,10,4,0,189,11.73,7.93,1285.26,1,10,0.0,1,0,1
91,7,maturity,medium,mid,dense,3.0,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,168.12,450.0,remote_uav_hd_control,38,38,0,2,36,11,2,1164,10.29,3.96,1284.0,1,38,0.0,0,0,1
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,186.3,600.0,remote_uav_hd_control,38,38,0,2,36,12,2,1082,8.05,-0.73,1284.0,1,38,0.0,1,1,1
207,11,maturity,high,low,dense,3.0,31,1800.0,proactive,29,IncheonHub,Yongin,38.21,188.61,300.0,remote_uav_hd_control,38,38,0,2,36,7,2,1062,9.79,4.02,1284.0,1,38,0.0,1,0,1
215,11,maturity,high,high,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,222.35,600.0,remote_uav_hd_control,38,38,0,2,36,12,2,910,7.9,-0.97,1284.0,1,38,0.0,1,1,1
16,7,introduction,medium,mid,sparse,5.5,31,1800.0,reactive,13,Yeouido,Jamsil,7.0,182.25,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,221,11.17,4.94,1280.14,1,12,0.0,1,0,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,17,Yeouido,Jamsil,7.0,146.6,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,272,11.43,5.6,1278.68,1,12,0.0,0,0,0
4,7,introduction,low,mid,sparse,5.5,31,1800.0,reactive,9,Yeouido,Jamsil,7.0,148.0,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,269,11.24,4.93,1275.7,1,12,0.0,0,0,0
75,7,maturity,low,low,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,139.67,300.0,remote_uav_hd_control,37,37,0,1,36,9,1,1375,8.86,0.82,1272.0,1,37,0.0,0,0,1
95,7,maturity,medium,high,dense,3.0,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,168.12,600.0,remote_uav_hd_control,37,37,0,1,36,8,1,1209,9.51,2.03,1272.0,1,37,0.0,0,1,1
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,182.61,600.0,remote_uav_hd_control,37,37,0,1,36,9,1,1026,6.89,-2.91,1272.0,1,37,0.0,1,1,1
211,11,maturity,high,mid,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,218.05,450.0,remote_uav_hd_control,37,37,0,1,36,9,1,838,7.69,-1.76,1272.0,1,37,0.0,1,0,1
215,11,maturity,high,high,dense,3.0,31,1800.0,proactive,22,Pangyo,IncheonHub,30.18,217.02,600.0,remote_uav_hd_control,37,37,0,1,36,10,1,872,6.97,-1.73,1272.0,1,37,0.0,1,1,1
20,7,introduction,medium,high,sparse,5.5,31,1800.0,reactive,13,Yeouido,Jamsil,7.0,182.25,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,221,11.0,4.72,1271.96,1,12,0.0,1,1,0
28,7,introduction,high,mid,sparse,5.5,31,1800.0,reactive,11,Yeouido,GimpoHub,8.06,221.27,450.0,remote_uav_hd_control,11,11,0,0,11,6,0,254,7.51,-0.44,1268.55,1,11,0.0,1,0,0
172,11,growth,high,mid,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,206.94,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,172,14.22,11.8,1266.46,1,12,0.0,1,0,0
24,7,introduction,high,low,sparse,5.5,31,1800.0,reactive,11,Yeouido,GimpoHub,8.06,221.27,300.0,remote_uav_hd_control,11,11,0,0,11,6,0,241,8.4,1.97,1265.29,1,11,0.0,1,0,0
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,173.1,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,204,14.21,11.84,1264.55,1,12,0.0,0,0,0
176,11,growth,high,high,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,206.94,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,173,13.98,11.06,1264.15,1,12,0.0,1,1,0
0,7,introduction,low,low,sparse,5.5,31,1800.0,reactive,9,Yeouido,Jamsil,7.0,148.0,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,268,11.44,5.63,1262.33,1,12,0.0,0,0,0
148,11,growth,low,mid,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,133.55,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,264,14.17,11.85,1261.09,1,12,0.0,0,0,0
43,7,growth,low,mid,dense,3.0,31,1800.0,proactive,6,Pangyo,IncheonHub,30.18,132.84,450.0,remote_uav_hd_control,36,36,0,0,36,17,0,1274,9.56,2.23,1260.0,1,36,0.0,0,0,1
97,7,maturity,high,low,sparse,5.5,31,1800.0,proactive,18,IncheonHub,Namyangju,37.67,201.14,300.0,remote_uav_hd_control,36,36,0,0,36,7,0,837,12.04,7.07,1260.0,1,36,0.0,1,0,0
187,11,maturity,low,mid,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,141.74,450.0,remote_uav_hd_control,36,36,0,0,36,8,0,1258,8.14,-1.14,1260.0,1,36,0.0,0,0,1
187,11,maturity,low,mid,dense,3.0,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,147.06,450.0,remote_uav_hd_control,36,36,0,0,36,7,0,1254,7.08,-1.78,1260.0,1,36,0.0,0,0,1
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,26,GimpoCity,Seongnam,27.88,185.52,600.0,remote_uav_hd_control,36,36,0,0,36,10,0,1028,5.14,-4.26,1260.0,1,36,0.0,1,1,1
126,11,introduction,medium,mid,dense,3.0,31,1800.0,reactive,8,GimpoHub,IncheonHub,8.25,176.38,450.0,remote_uav_hd_control,12,12,0,0,12,7,0,258,11.96,6.27,1257.78,1,12,0.0,0,0,1
152,11,growth,low,high,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,133.55,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,265,13.9,11.08,1257.48,1,12,0.0,0,1,0
164,11,growth,medium,high,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,170.33,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,207,13.95,11.08,1256.04,1,12,0.0,0,1,0
156,11,growth,medium,low,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,173.1,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,202,14.48,13.39,1255.3,1,12,0.0,0,0,0
164,11,growth,medium,high,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,173.1,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,205,13.95,11.12,1251.1,1,12,0.0,0,1,0
191,11,maturity,low,high,dense,3.0,31,1800.0,proactive,9,Yongin,GimpoHub,29.97,142.44,600.0,remote_uav_hd_control,37,37,0,2,35,8,2,1266,7.4,-1.14,1249.0,1,37,0.0,0,1,1
199,11,maturity,medium,mid,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,182.61,450.0,remote_uav_hd_control,37,37,0,2,35,9,2,988,7.96,-1.42,1249.0,1,37,0.0,1,0,1
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,9,Yongin,GimpoHub,29.97,183.66,600.0,remote_uav_hd_control,37,37,0,2,35,8,2,1001,7.2,-1.41,1249.0,1,37,0.0,1,1,1
211,11,maturity,high,mid,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,222.35,450.0,remote_uav_hd_control,37,37,0,2,35,11,2,878,8.89,0.41,1249.0,1,37,0.0,1,0,1
215,11,maturity,high,high,dense,3.0,31,1800.0,proactive,9,Yongin,GimpoHub,29.97,219.27,600.0,remote_uav_hd_control,37,37,0,2,35,8,2,850,6.99,-1.61,1249.0,1,37,0.0,1,1,1
144,11,growth,low,low,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,133.55,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,261,14.42,13.38,1244.17,1,12,0.0,0,0,0
207,11,maturity,high,low,dense,3.0,31,1800.0,proactive,12,Icheon,GimpoHub,33.96,222.35,300.0,remote_uav_hd_control,38,38,0,4,34,12,4,818,9.9,2.61,1238.0,1,38,0.0,1,0,1
103,7,maturity,high,mid,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,214.43,450.0,remote_uav_hd_control,36,36,0,1,35,8,1,992,7.29,-1.92,1237.0,1,36,0.0,1,0,1
195,11,maturity,medium,low,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,182.61,300.0,remote_uav_hd_control,36,36,0,1,35,8,1,929,8.89,1.11,1237.0,1,36,0.0,1,0,1
62,7,growth,high,low,dense,3.0,31,1800.0,reactive,13,Gangnam,Pangyo,4.47,217.63,300.0,remote_uav_hd_control,11,11,0,0,11,3,0,115,11.27,7.35,1235.62,1,11,0.0,1,0,1
26,7,introduction,high,low,dense,3.0,31,1800.0,reactive,0,IncheonHub,GimpoHub,8.25,195.19,300.0,remote_uav_hd_control,11,11,0,0,11,6,0,222,11.05,7.52,1235.45,1,11,0.0,1,0,1
62,7,growth,high,low,dense,3.0,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,209.51,300.0,remote_uav_hd_control,12,12,0,0,12,8,0,174,13.53,9.97,1233.26,1,12,0.0,1,0,1
66,7,growth,high,mid,dense,3.0,31,1800.0,reactive,13,Gangnam,Pangyo,4.47,217.63,450.0,remote_uav_hd_control,11,11,0,0,11,3,0,116,11.08,6.63,1233.13,1,11,0.0,1,0,1
168,11,growth,high,low,sparse,5.5,31,1800.0,reactive,17,Pangyo,Suwon,7.62,206.94,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,168,14.34,13.21,1225.59,1,12,0.0,1,0,0
59,7,growth,medium,high,dense,3.0,31,1800.0,proactive,6,Pangyo,IncheonHub,30.18,169.25,600.0,remote_uav_hd_control,35,35,0,0,35,14,0,1064,8.3,-0.34,1225.0,1,35,0.0,0,1,1
71,7,growth,high,high,dense,3.0,31,1800.0,proactive,6,Pangyo,IncheonHub,30.18,202.46,600.0,remote_uav_hd_control,35,35,0,0,35,14,0,898,8.1,-0.54,1225.0,1,35,0.0,1,1,1
167,11,growth,medium,high,dense,3.0,31,1800.0,proactive,21,Pangyo,GimpoHub,21.93,159.24,600.0,remote_uav_hd_control,35,35,0,0,35,9,0,896,7.14,-0.44,1225.0,1,35,0.0,0,1,1
187,11,maturity,low,mid,dense,3.0,31,1800.0,proactive,26,GimpoCity,Seongnam,27.88,143.68,450.0,remote_uav_hd_control,35,35,0,0,35,7,0,1261,6.21,-2.8,1225.0,1,35,0.0,0,0,1
191,11,maturity,low,high,dense,3.0,31,1800.0,proactive,28,IncheonHub,Pangyo,30.18,147.06,600.0,remote_uav_hd_control,35,35,0,0,35,7,0,1317,6.2,-2.79,1225.0,1,35,0.0,0,1,1
199,11,maturity,medium,mid,dense,3.0,31,1800.0,proactive,22,Pangyo,IncheonHub,30.18,181.73,450.0,remote_uav_hd_control,35,35,0,0,35,8,0,977,7.97,-0.5,1225.0,1,35,0.0,1,0,1
203,11,maturity,medium,high,dense,3.0,31,1800.0,proactive,1,GimpoCity,Pangyo,26.4,163.02,600.0,remote_uav_hd_control,35,35,0,0,35,7,0,1062,5.71,-3.62,1225.0,1,35,0.0,0,1,1
160,11,growth,medium,mid,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,170.33,450.0,remote_uav_hd_control,12,12,0,0,12,9,0,206,14.24,11.94,1219.72,1,12,0.0,0,0,0
20,7,introduction,medium,high,sparse,5.5,31,1800.0,reactive,17,Yeouido,Jamsil,7.0,189.89,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,212,10.95,4.52,1219.61,1,12,0.0,1,1,0
156,11,growth,medium,low,sparse,5.5,31,1800.0,reactive,7,Pangyo,Suwon,7.62,170.33,300.0,remote_uav_hd_control,12,12,0,0,12,9,0,206,14.42,13.29,1218.4,1,12,0.0,0,0,0
20,7,introduction,medium,high,sparse,5.5,31,1800.0,reactive,9,Yeouido,Jamsil,7.0,192.0,600.0,remote_uav_hd_control,12,12,0,0,12,9,0,210,10.94,4.46,1211.49,1,12,0.0,1,1,0
70,7,growth,high,high,dense,3.0,31,1800.0,reactive,14,GimpoHub,IncheonHub,8.25,209.51,600.0,remote_uav_hd_control,12,12,0,0,12,8,0,206,11.15,4.24,1203.09,1,12,0.0,1,1,1
107,7,maturity,high,high,dense,3.0,31,1800.0,proactive,1,Suwon,GimpoHub,23.35,194.51,600.0,remote_uav_hd_control,35,35,0,1,34,8,1,791,7.03,-1.63,1202.0,1,35,0.0,1,1,1
183,11,maturity,low,low,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,141.74,300.0,remote_uav_hd_control,35,35,0,1,34,7,1,1185,9.11,1.48,1202.0,1,35,0.0,0,0,1
195,11,maturity,medium,low,dense,3.0,31,1800.0,proactive,1,GimpoCity,Pangyo,26.4,163.02,300.0,remote_uav_hd_control,35,35,0,1,34,10,1,933,7.8,-0.31,1202.0,1,35,0.0,0,0,1
26,7,introduction,high,low,dense,3.0,31,1800.0,reactive,27,GimpoHub,Yeouido,8.06,199.89,300.0,remote_uav_hd_control,12,12,0,0,12,4,0,236,10.98,4.51,1193.15,1,12,0.0,1,0,1
99,7,maturity,high,low,dense,3.0,31,1800.0,proactive,25,Yongin,GimpoCity,34.44,214.43,300.0,remote_uav_hd_control,36,36,0,3,33,8,3,933,8.21,-0.01,1191.0,1,36,0.0,1,0,1
207,11,maturity,high,low,dense,3.0,31,1800.0,proactive,4,Bucheon,Yongin,29.9,218.05,300.0,remote_uav_hd_control,36,36,0,3,33,8,3,782,8.7,0.84,1191.0,1,36,0.0,1,0,1
47,7,growth,low,high,dense,3.0,31,1800.0,proactive,3,IncheonHub,Gangnam,26.93,141.64,600.0,remote_uav_hd_control,34,34,0,0,34,9,0,1129,7.81,0.05,1190.0,1,34,0.0,0,1,1
75,7,maturity,low,low,dense,3.0,31,1800.0,proactive,24,Anyang,GimpoHub,16.28,129.61,300.0,remote_uav_hd_control,34,34,0,0,34,8,0,798,7.44,-0.58,1190.0,1,34,0.0,0,0,1
79,7,maturity,low,mid,dense,3.0,31,1800.0,proactive,24,Anyang,GimpoHub,16.28,129.61,450.0,remote_uav_hd_control,34,34,0,0,34,8,0,844,6.62,-3.01,1190.0,1,34,0.0,0,0,1
87,7,maturity,medium,low,dense,3.0,31,1800.0,proactive,24,Anyang,GimpoHub,16.28,164.41,300.0,remote_uav_hd_control,34,34,0,0,34,10,0,639,7.14,-1.04,1190.0,1,34,0.0,0,0,1
91,7,maturity,medium,mid,dense,3.0,31,1800.0,proactive,24,Anyang,GimpoHub,16.28,164.41,450.0,remote_uav_hd_control,34,34,0,0,34,10,0,673,6.32,-3.44,1190.0,1,34,0.0,0,0,1
151,11,growth,low,mid,dense,3.0,31,1800.0,proactive,28,IncheonHub,Hanam,33.33,141.88,450.0,remote_uav_hd_control,34,34,0,0,34,16,0,1260,9.81,3.17,1190.0,1,34,0.0,0,0,1
179,11,growth,high,high,dense,3.0,31,1800.0,proactive,21,Pangyo,GimpoHub,21.93,190.78,600.0,remote_uav_hd_control,34,34,0,0,34,7,0,752,7.01,-0.68,1190.0,1,34,0.0,1,1,1
183,11,maturity,low,low,dense,3.0,31,1800.0,proactive,26,GimpoCity,Seongnam,27.88,143.68,300.0,remote_uav_hd_control,34,34,0,0,34,7,0,1231,7.09,-1.05,1190.0,1,34,0.0,0,0,1
134,11,introduction,high,low,dense,3.0,31,1800.0,reactive,18,IncheonHub,GimpoHub,8.25,210.18,300.0,remote_uav_hd_control,10,10,0,0,10,4,0,190,11.95,9.36,1187.46,1,10,0.0,1,0,1
75,7,maturity,low,low,dense,3.0,31,1800.0,proactive,1,Suwon,GimpoHub,23.35,128.29,300.0,remote_uav_hd_control,35,35,0,2,33,5,2,981,9.92,3.07,1179.0,1,35,0.0,0,0,1
83,7,maturity,low,high,dense,3.0,31,1800.0,proactive,1,Suwon,GimpoHub,23.35,128.29,600.0,remote_uav_hd_control,35,35,0,2,33,5,2,1153,7.87,-0.59,1179.0,1,35,0.0,0,1,1
95,7,maturity,medium,high,dense,3.0,31,1800.0,proactive,1,Suwon,GimpoHub,23.35,162.44,600.0,remote_uav_hd_control,35,35,0,2,33,7,2,917,7.64,-0.93,1179.0,1,35,0.0,0,1,1
211,11,maturity,high,mid,dense,3.0,31,1800.0,proactive,22,Pangyo,IncheonHub,30.18,217.02,450.0,remote_uav_hd_control,35,35,0,2,33,8,2,821,7.8,-0.77,1179.0,1,35,0.0,1,0,1
188,11,maturity,low,high,sparse,5.5,31,1800.0,reactive,16,Bucheon,Songdo,12.04,137.58,600.0,remote_uav_hd_control,12,12,0,0,12,8,0,255,17.45,15.95,1178.39,1,12,0.0,0,1,0
134,11,introduction,high,low,dense,3.0,31,1800.0,reactive,25,IncheonHub,GimpoHub,8.25,206.28,300.0,remote_uav_hd_control,10,10,0,0,10,5,0,191,12.02,9.43,1170.83,1,10,0.0,1,0,1
178,11,growth,high,high,dense,3.0,31,1800.0,reactive,4,GimpoHub,IncheonHub,8.25,189.35,600.0,remote_uav_hd_control,12,12,0,0,12,8,0,210,12.68,5.09,1167.14,1,12,0.0,1,1,1
71,7,growth,high,high,dense,3.0,31,1800.0,proactive,20,IncheonHub,Suwon,31.59,228.25,600.0,remote_uav_hd_control,34,34,0,1,33,14,1,665,11.02,5.33,1167.0,1,34,0.0,1,1,1
